TripID,StepOrder,EventName,EventTimestamp
67106,9,Expense Request Approved,06/17/2024 23:49:08
67106,10,Expense Reimbursement,06/18/2024 03:44:16
67107,1,Manager Preapproved,11/26/2024 22:46:00
67107,2,Book Mode of Transportation,11/13/2024 02:20:56
67107,3,Book Lodging,11/13/2024 21:28:50
67107,4,Submit Travel Request,11/14/2024 03:03:38
67107,5,Travel Request Approved,11/15/2024 00:58:42
67107,6,Receive Confirmation,11/15/2024 10:29:19
67107,7,Take Departure Flight,11/28/2024 15:27:53
67107,8,Take Return Flight,12/02/2024 15:27:53
67107,9,Submit Expense Request,12/02/2024 19:58:00
67107,10,Expense Request Approved,12/02/2024 20:39:38
67107,11,Expense Reimbursement,12/03/2024 10:54:32
67110,1,Book Mode of Transportation,01/10/2024 08:30:00
67110,2,Submit Travel Request,01/22/2024 09:29:24
67110,3,Travel Request Approved,01/22/2024 10:07:47
67110,4,Receive Confirmation,01/22/2024 11:07:47
67110,5,Pickup Rental,01/22/2024 11:20:41
67110,6,Return Rental,01/24/2024 11:20:41
67110,7,Submit Expense Request,01/24/2024 20:41:31
67110,8,Expense Request Approved,01/24/2024 20:50:45
67110,9,Expense Reimbursement,01/25/2024 14:11:02
67113,1,Book Mode of Transportation,06/11/2024 07:13:00
67113,2,Book Lodging,06/28/2024 08:06:07
67113,3,Submit Travel Request,07/02/2024 08:20:24
67113,4,Travel Request Approved,07/02/2024 08:43:10
67113,5,Receive Confirmation,07/02/2024 09:43:10
67113,6,Pickup Rental,07/02/2024 09:45:53
67113,7,Return Rental,07/05/2024 09:45:53
67113,8,Submit Expense Request,07/05/2024 21:37:27
67113,9,Expense Request Approved,07/05/2024 21:55:44
67113,10,Expense Reimbursement,07/08/2024 16:59:35
67116,1,Book Mode of Transportation,01/05/2024 04:37:33
67116,2,Book Lodging,01/05/2024 09:08:59
67116,3,Submit Travel Request,01/05/2024 23:50:47
67116,4,Travel Request Approved,01/06/2024 01:20:03
67116,5,Receive Confirmation,01/06/2024 08:38:48
67116,6,Take Departure Flight,01/29/2024 15:34:44
67116,7,Take Return Flight,02/01/2024 15:34:44
67116,8,Submit Expense Request,02/01/2024 23:14:17
67116,9,Expense Request Approved,02/01/2024 23:32:05
67116,10,Expense Reimbursement,02/02/2024 02:02:36
67119,1,Book Mode of Transportation,10/16/2024 09:56:09
67119,2,Book Lodging,10/17/2024 03:31:17
67119,3,Submit Travel Request,10/17/2024 03:48:33
67119,4,Travel Request Approved,10/18/2024 01:38:53
67119,5,Receive Confirmation,10/19/2024 00:37:38
67119,6,Take Departure Flight,11/14/2024 19:48:58
67119,7,Flight Delay,11/18/2024 19:48:58
67119,8,Take Return Flight,11/18/2024 19:53:07
67119,9,Submit Expense Request,11/19/2024 13:32:57
67119,10,Expense Request Approved,11/19/2024 13:56:04
67119,11,Expense Reimbursement,11/20/2024 00:09:22
67129,1,Book Mode of Transportation,06/17/2024 13:49:00
67129,2,Submit Travel Request,06/24/2024 13:56:12
67129,3,Travel Request Approved,06/24/2024 14:05:00
67129,4,Receive Confirmation,06/24/2024 15:05:00
67129,5,Pickup Rental,06/24/2024 15:43:32
67129,6,Return Rental,06/25/2024 15:43:32
67129,7,Submit Expense Request,06/25/2024 23:35:04
67129,8,Expense Request Approved,06/26/2024 00:08:02
67129,9,Expense Reimbursement,06/26/2024 04:30:34
67136,1,Book Mode of Transportation,10/11/2024 07:18:00
67136,2,Book Lodging,10/11/2024 07:38:34
67136,3,Submit Travel Request,10/11/2024 07:47:34
67136,4,Travel Request Approved,10/11/2024 08:22:14
67136,5,Receive Confirmation,10/11/2024 09:22:14
67136,6,Take Departure Flight,10/11/2024 10:07:41
67136,7,Take Return Flight,10/15/2024 10:07:41
67136,8,Submit Expense Request,10/16/2024 04:56:35
67136,9,Expense Request Approved,10/16/2024 05:31:42
67136,10,Expense Reimbursement,10/16/2024 12:28:24
67140,1,Book Mode of Transportation,11/11/2024 14:32:22
67140,2,Book Lodging,11/12/2024 08:38:39
67140,3,Submit Travel Request,11/12/2024 19:52:46
67140,4,Travel Request Approved,11/13/2024 09:52:26
67140,5,Receive Confirmation,11/14/2024 03:41:23
67140,6,Take Departure Flight,12/02/2024 11:09:33
67140,7,Take Return Flight,12/04/2024 11:09:33
67140,8,Submit Expense Request,12/05/2024 08:00:19
67140,9,Expense Request Approved,12/05/2024 08:47:43
67140,10,Expense Reimbursement,12/06/2024 04:07:52
67142,1,Book Mode of Transportation,07/16/2024 10:39:00
67142,2,Book Lodging,07/16/2024 16:17:17
67142,3,Submit Travel Request,07/16/2024 21:22:03
67142,4,Travel Request Approved,07/17/2024 18:40:45
67142,5,Receive Confirmation,07/18/2024 04:10:25
67142,6,Take Departure Flight,07/31/2024 01:52:49
67142,7,Take Return Flight,08/02/2024 01:52:49
67142,8,Submit Expense Request,08/02/2024 08:42:38
67142,9,Expense Request Approved,08/02/2024 09:01:45
67142,10,Expense Reimbursement,08/05/2024 05:57:35
67144,1,Book Mode of Transportation,05/16/2024 12:02:06
67144,2,Book Lodging,05/16/2024 15:38:12
67144,3,Submit Travel Request,05/17/2024 15:06:27
67144,4,Travel Request Approved,05/18/2024 10:17:49
67144,5,Receive Confirmation,05/19/2024 03:01:45
67144,6,Take Departure Flight,06/03/2024 21:01:26
67144,7,Missed Flight,06/10/2024 21:01:26
67144,8,Book Mode of Transportation,06/10/2024 22:39:30
67144,9,Take Return Flight,06/10/2024 23:30:23
67144,10,Submit Expense Request,06/11/2024 18:34:50
67144,11,Expense Request Approved,06/11/2024 19:19:05
67144,12,Expense Reimbursement,06/12/2024 06:59:15
67146,1,Book Mode of Transportation,09/22/2024 03:59:18
67146,2,Book Lodging,09/22/2024 18:35:54
67146,3,Submit Travel Request,09/22/2024 21:24:51
67146,4,Travel Request Approved,09/23/2024 09:17:30
67146,5,Receive Confirmation,09/24/2024 04:13:04
67146,6,Itinerary Edit,10/22/2024 19:26:58
67146,7,Take Departure Flight,10/22/2024 20:09:41
67146,8,Take Return Flight,10/25/2024 20:09:41
67146,9,Submit Expense Request,10/28/2024 03:28:57
67146,10,Expense Request Approved,10/28/2024 03:40:25
67146,11,Expense Reimbursement,10/28/2024 08:48:18
67147,1,Book Mode of Transportation,11/07/2024 16:35:25
67147,2,Book Lodging,11/07/2024 23:09:12
67147,3,Submit Travel Request,11/08/2024 04:09:10
67147,4,Travel Request Approved,11/08/2024 05:49:36
67147,5,Receive Confirmation,11/08/2024 22:09:56
67147,6,Take Departure Flight,11/25/2024 16:20:37
67147,7,Take Return Flight,12/02/2024 16:20:37
67147,8,Submit Expense Request,12/03/2024 06:48:54
67147,9,Expense Request Approved,12/03/2024 07:20:00
67147,10,Expense Reimbursement,12/04/2024 01:55:09
67150,1,Book Mode of Transportation,05/29/2024 06:19:23
67150,2,Book Lodging,05/29/2024 09:24:15
67150,3,Submit Travel Request,05/29/2024 17:38:03
67150,4,Travel Request Approved,05/29/2024 18:48:46
67150,5,Receive Confirmation,05/29/2024 22:11:58
67150,6,Take Departure Flight,06/24/2024 16:01:50
67150,7,Take Return Flight,07/01/2024 16:01:50
67150,8,Submit Expense Request,07/02/2024 04:38:08
67150,9,Expense Request Approved,07/02/2024 04:39:21
67150,10,Expense Reimbursement,07/03/2024 02:30:35
67155,1,Manager Preapproved,01/05/2024 16:32:00
67155,2,Trip Extension,01/08/2024 08:45:16
67155,3,Book Mode of Transportation,01/11/2024 08:45:16
67155,4,Book Lodging,01/11/2024 09:43:57
67155,5,Submit Travel Request,01/11/2024 10:30:44
67157,1,Manager Preapproved,07/04/2024 13:08:00
67157,2,Book Mode of Transportation,06/18/2024 20:27:11
67157,3,Submit Travel Request,06/19/2024 07:58:54
67157,4,Travel Request Approved,06/20/2024 02:09:47
67157,5,Receive Confirmation,06/20/2024 19:37:53
67157,6,Take Departure Flight,07/08/2024 05:56:21
67157,7,Take Return Flight,07/12/2024 05:56:21
67157,8,Submit Expense Request,07/12/2024 18:03:13
67157,9,Expense Request Approved,07/12/2024 18:04:33
67157,10,Expense Reimbursement,07/12/2024 19:10:27
67162,1,Manager Preapproved,12/17/2024 06:16:00
67162,2,Trip Extension,12/18/2024 03:07:45
67162,3,Book Mode of Transportation,12/23/2024 03:07:45
67162,4,Book Lodging,12/23/2024 03:18:12
67162,5,Submit Travel Request,12/23/2024 04:02:54
67164,1,Book Mode of Transportation,08/18/2024 14:25:23
67164,2,Book Lodging,08/19/2024 11:59:13
67164,3,Submit Travel Request,08/20/2024 10:35:25
67164,4,Travel Request Approved,08/20/2024 13:27:04
67164,5,Receive Confirmation,08/20/2024 16:00:28
67164,6,Take Departure Flight,09/09/2024 18:32:56
67164,7,Take Return Flight,09/11/2024 18:32:56
67164,8,Submit Expense Request,09/12/2024 06:18:35
67164,9,Expense Request Approved,09/12/2024 06:27:53
67164,10,Expense Reimbursement,09/12/2024 09:54:36
67174,1,Book Mode of Transportation,07/04/2024 11:40:48
67174,2,Book Lodging,07/05/2024 08:04:21
67174,3,Submit Travel Request,07/06/2024 00:06:43
67174,4,Travel Request Approved,07/06/2024 11:41:28
67174,5,Receive Confirmation,07/06/2024 17:47:41
67174,6,Take Departure Flight,07/22/2024 11:36:57
67174,7,Take Return Flight,07/24/2024 11:36:57
67174,8,Submit Expense Request,07/25/2024 11:36:27
67174,9,Expense Request Approved,07/25/2024 11:53:23
67174,10,Expense Reimbursement,07/26/2024 05:01:02
67175,1,Book Mode of Transportation,10/07/2024 07:54:00
67175,2,Book Lodging,10/13/2024 08:36:37
67175,3,Submit Travel Request,10/18/2024 09:23:26
67175,4,Travel Request Approved,10/18/2024 09:46:26
67175,5,Receive Confirmation,10/18/2024 10:46:26
67175,6,Take Departure Flight,10/18/2024 11:18:57
67175,7,Take Return Flight,10/21/2024 11:18:57
67175,8,Submit Expense Request,10/22/2024 04:48:36
67175,9,Expense Request Approved,10/22/2024 05:33:45
67175,10,Expense Reimbursement,10/22/2024 08:33:17
67180,1,Manager Preapproved,08/08/2024 08:04:00
67180,2,Book Mode of Transportation,07/22/2024 11:03:58
67180,3,Submit Travel Request,07/23/2024 04:20:56
67180,4,Travel Request Approved,07/23/2024 04:59:40
67180,5,Receive Confirmation,07/24/2024 02:10:39
67180,6,Take Departure Flight,08/12/2024 03:13:59
67180,7,Take Return Flight,08/13/2024 03:13:59
67180,8,Submit Expense Request,08/13/2024 10:10:24
67180,9,Expense Request Approved,08/13/2024 10:54:27
67180,10,Expense Reimbursement,08/14/2024 03:42:48
67183,1,Book Mode of Transportation,07/30/2024 21:20:00
67183,2,Book Lodging,08/01/2024 22:10:02
67183,3,Submit Travel Request,08/07/2024 22:22:41
67183,4,Travel Request Approved,08/07/2024 22:27:12
67183,5,Receive Confirmation,08/07/2024 23:27:12
67183,6,Take Departure Flight,08/07/2024 23:49:21
67183,7,Hotel Change,08/09/2024 23:49:21
67183,8,Take Return Flight,08/12/2024 00:43:22
67183,9,Submit Expense Request,08/12/2024 23:50:09
67183,10,Expense Request Approved,08/13/2024 00:14:32
67183,11,Expense Reimbursement,08/13/2024 23:56:52
67186,1,Book Mode of Transportation,01/28/2024 16:39:55
67186,2,Flight Change,02/19/2024 09:16:34
67186,3,Book Lodging,01/29/2024 15:35:04
67186,4,Hotel Change,02/19/2024 10:21:47
67186,5,Submit Travel Request,01/30/2024 12:35:11
67186,6,Travel Request Approved,01/30/2024 19:53:24
67186,7,Receive Confirmation,01/31/2024 02:07:02
67186,8,Take Departure Flight,02/19/2024 13:05:10
67186,9,Take Return Flight,02/26/2024 13:05:10
67186,10,Submit Expense Request,02/27/2024 12:33:19
67186,11,Expense Request Approved,02/27/2024 13:26:43
67186,12,Expense Reimbursement,02/28/2024 00:59:51
67197,1,Book Mode of Transportation,06/03/2024 06:38:00
67197,2,Book Lodging,06/09/2024 07:06:37
67197,3,Submit Travel Request,06/18/2024 07:13:26
67197,4,Travel Request Approved,06/18/2024 07:33:10
67197,5,Receive Confirmation,06/18/2024 08:33:10
67197,6,Pickup Rental,06/18/2024 08:45:57
67197,7,Return Rental,06/24/2024 08:45:57
67197,8,Submit Expense Request,06/24/2024 16:21:44
67197,9,Expense Request Approved,06/24/2024 16:55:21
67197,10,Expense Reimbursement,06/25/2024 04:33:28
67198,1,Book Mode of Transportation,06/28/2024 21:02:23
67198,2,Book Lodging,06/29/2024 19:44:13
67198,3,Submit Travel Request,06/30/2024 19:06:59
67198,4,Travel Request Approved,06/30/2024 20:48:04
67198,5,Receive Confirmation,07/01/2024 19:13:24
67198,6,Take Departure Flight,07/29/2024 21:31:49
67198,7,Take Return Flight,07/31/2024 21:31:49
67198,8,Submit Expense Request,08/01/2024 16:07:40
67198,9,Expense Request Approved,08/01/2024 16:41:41
67198,10,Expense Reimbursement,08/02/2024 12:51:33
67199,1,Book Mode of Transportation,08/07/2024 14:33:05
67199,2,Book Lodging,08/08/2024 00:30:42
67199,3,Submit Travel Request,08/08/2024 13:29:39
67199,4,Travel Request Approved,08/08/2024 20:45:55
67199,5,Receive Confirmation,08/09/2024 18:18:19
67199,6,Itinerary Edit,09/06/2024 18:14:55
67199,7,Take Departure Flight,09/06/2024 18:31:25
67199,8,Take Return Flight,09/09/2024 18:31:25
67199,9,Submit Expense Request,09/10/2024 08:55:40
67199,10,Expense Request Approved,09/10/2024 09:49:01
67199,11,Expense Reimbursement,09/10/2024 22:28:13
67206,1,Book Mode of Transportation,06/18/2024 21:29:19
67206,2,Book Lodging,06/19/2024 01:29:26
67206,3,Submit Travel Request,06/19/2024 17:35:14
67206,4,Travel Request Approved,06/19/2024 20:35:46
67206,5,Receive Confirmation,06/19/2024 23:29:04
67206,6,Take Departure Flight,07/08/2024 09:01:07
67206,7,Take Return Flight,07/09/2024 09:01:07
67206,8,Submit Expense Request,07/09/2024 21:58:30
67206,9,Expense Request Approved,07/09/2024 22:02:16
67206,10,Expense Reimbursement,07/10/2024 17:32:14
67208,1,Book Mode of Transportation,04/30/2024 23:37:00
67208,2,Book Lodging,04/30/2024 23:43:09
67208,3,Submit Travel Request,04/29/2024 23:59:42
67208,4,Travel Request Approved,04/30/2024 00:41:04
67208,5,Receive Confirmation,04/30/2024 01:41:04
67208,6,Pickup Rental,04/30/2024 02:13:55
67208,7,Return Rental,05/03/2024 02:13:55
67208,8,Submit Expense Request,05/03/2024 08:28:04
67208,9,Expense Request Approved,05/03/2024 09:02:31
67208,10,Expense Reimbursement,05/03/2024 12:34:25
67209,1,Book Mode of Transportation,05/17/2024 07:04:00
67209,2,Book Lodging,05/18/2024 07:31:46
67209,3,Submit Travel Request,05/24/2024 08:28:53
67209,4,Travel Request Approved,05/24/2024 09:01:17
67209,5,Receive Confirmation,05/24/2024 10:01:17
67209,6,Take Departure Flight,05/24/2024 10:59:32
67209,7,Take Return Flight,05/27/2024 10:59:32
67209,8,Submit Expense Request,05/27/2024 15:26:53
67209,9,Expense Request Edit,05/27/2024 15:40:04
67209,10,Expense Request Approved,05/27/2024 19:00:27
67209,11,Expense Reimbursement,05/28/2024 10:45:32
67211,1,Book Mode of Transportation,07/13/2024 09:47:55
67211,2,Book Lodging,07/13/2024 10:49:47
67211,3,Submit Travel Request,07/14/2024 00:49:03
67211,4,Travel Request Approved,07/14/2024 07:16:47
67211,5,Receive Confirmation,07/15/2024 01:15:36
67211,6,Take Departure Flight,08/09/2024 14:07:32
67211,7,Take Return Flight,08/14/2024 14:07:32
67211,8,Submit Expense Request,08/15/2024 13:14:17
67211,9,Expense Request Approved,08/15/2024 14:11:19
67211,10,Expense Reimbursement,08/16/2024 09:46:54
67212,1,Book Mode of Transportation,05/10/2024 17:47:21
67212,2,Book Lodging,05/11/2024 01:30:59
67212,3,Submit Travel Request,05/11/2024 02:34:22
67212,4,Travel Request Approved,05/11/2024 19:04:26
67212,5,Receive Confirmation,05/12/2024 16:33:34
67212,6,Itinerary Edit,06/03/2024 08:33:21
67212,7,Take Departure Flight,06/03/2024 08:47:42
67212,8,Take Return Flight,06/06/2024 08:47:42
67212,9,Submit Expense Request,06/07/2024 00:45:02
67212,10,Expense Request Approved,06/07/2024 00:49:51
67212,11,Expense Reimbursement,06/07/2024 03:56:30
67213,1,Book Mode of Transportation,03/22/2024 14:51:00
67213,2,Book Lodging,03/25/2024 15:23:03
67213,3,Submit Travel Request,03/25/2024 16:06:06
67213,4,Travel Request Approved,03/25/2024 16:22:17
67213,5,Receive Confirmation,03/25/2024 17:22:17
67213,6,Ticket Reissued,03/25/2024 17:34:45
67213,7,Take Departure Flight,03/25/2024 18:26:06
67213,8,Take Return Flight,03/27/2024 18:26:06
67213,9,Submit Expense Request,03/27/2024 23:28:32
67213,10,Expense Request Approved,03/28/2024 00:24:26
67213,11,Expense Reimbursement,03/28/2024 19:28:03
67216,1,Book Mode of Transportation,09/20/2024 07:37:00
67216,2,Book Lodging,09/20/2024 07:49:24
67216,3,Submit Travel Request,09/30/2024 08:12:02
67216,4,Travel Request Approved,09/30/2024 09:05:25
67216,5,Receive Confirmation,09/30/2024 10:05:25
67216,6,Itinerary Edit,09/30/2024 10:26:47
67216,7,Pickup Rental,09/30/2024 11:05:26
67216,8,Return Rental,10/02/2024 11:05:26
67216,9,Submit Expense Request,10/03/2024 01:25:27
67216,10,Expense Request Approved,10/03/2024 01:43:54
67216,11,Expense Reimbursement,10/03/2024 15:21:14
67219,1,Book Mode of Transportation,12/16/2023 17:50:29
67219,2,Book Lodging,12/17/2023 16:25:01
67219,3,Submit Travel Request,12/18/2023 03:50:55
67219,4,Travel Request Approved,12/18/2023 20:09:34
67219,5,Receive Confirmation,12/19/2023 17:40:12
67219,6,Take Departure Flight,01/04/2024 22:20:25
67219,7,Take Return Flight,01/08/2024 22:20:25
67219,8,Submit Expense Request,01/09/2024 09:09:50
67219,9,Expense Request Approved,01/09/2024 09:38:37
67219,10,Expense Reimbursement,01/09/2024 11:04:02
67239,1,Book Mode of Transportation,10/17/2024 17:12:13
67239,2,Book Lodging,10/18/2024 07:36:38
67239,3,Submit Travel Request,10/19/2024 01:28:11
67239,4,Travel Request Approved,10/19/2024 19:14:25
67239,5,Receive Confirmation,10/20/2024 17:59:15
67239,6,Take Departure Flight,11/07/2024 13:41:01
67239,7,Take Return Flight,11/12/2024 13:41:01
67239,8,Submit Expense Request,11/13/2024 07:13:45
67239,9,Expense Request Approved,11/13/2024 07:24:08
67239,10,Expense Reimbursement,11/13/2024 19:13:37
67240,1,Book Mode of Transportation,02/07/2024 13:15:00
67240,2,Book Lodging,02/13/2024 13:17:24
67240,3,Submit Travel Request,02/20/2024 14:15:11
67240,4,Travel Request Approved,02/20/2024 14:27:54
67240,5,Receive Confirmation,02/20/2024 15:27:54
67240,6,Pickup Rental,02/20/2024 16:06:01
67240,7,Return Rental,02/22/2024 16:06:01
67240,8,Submit Expense Request,02/22/2024 21:41:16
67240,9,Expense Request Approved,02/22/2024 22:22:49
67240,10,Expense Reimbursement,02/23/2024 17:04:28
67242,1,Book Mode of Transportation,10/21/2024 05:55:29
67242,2,Book Lodging,10/21/2024 09:47:02
67242,3,Submit Travel Request,10/21/2024 19:06:48
67242,4,Travel Request Approved,10/22/2024 13:38:16
67242,5,Receive Confirmation,10/23/2024 11:17:50
67242,6,Take Departure Flight,11/06/2024 20:11:32
67242,7,Take Return Flight,11/11/2024 20:11:32
67242,8,Submit Expense Request,11/12/2024 07:45:39
67242,9,Expense Request Approved,11/12/2024 08:41:20
67242,10,Expense Reimbursement,11/12/2024 14:12:57
67247,1,Book Mode of Transportation,09/30/2024 05:33:00
67247,2,Book Lodging,09/30/2024 05:48:49
67247,3,Submit Travel Request,09/30/2024 06:05:43
67247,4,Travel Request Approved,09/30/2024 06:19:23
67247,5,Receive Confirmation,09/30/2024 07:19:23
67247,6,Take Departure Flight,09/30/2024 08:02:58
67247,7,Take Return Flight,10/07/2024 08:02:58
67247,8,Submit Expense Request,10/07/2024 21:31:02
67247,9,Expense Request Approved,10/07/2024 22:17:35
67247,10,Expense Reimbursement,10/08/2024 08:57:29
67250,1,Book Mode of Transportation,10/02/2024 20:45:00
67250,2,Book Lodging,10/03/2024 21:30:17
67250,3,Submit Travel Request,10/24/2024 22:03:31
67250,4,Travel Request Approved,10/24/2024 22:04:12
67250,5,Receive Confirmation,10/24/2024 23:04:12
67250,6,Pickup Rental,10/24/2024 23:53:37
67250,7,Return Rental,10/29/2024 23:53:37
67250,8,Submit Expense Request,10/30/2024 13:06:24
67250,9,Expense Request Approved,10/30/2024 13:08:45
67250,10,Expense Reimbursement,10/30/2024 17:21:53
67252,1,Manager Preapproved,10/28/2024 07:25:00
67252,2,Trip Extension,10/29/2024 22:31:12
67252,3,Book Mode of Transportation,10/14/2024 10:36:31
67252,4,Book Lodging,10/14/2024 15:18:28
67252,5,Submit Travel Request,10/14/2024 21:06:27
